Reviews,Rating
Nice product,5
Worth for money..,5
Nice 🙂,5
This Phone is performance wise is good and battery life is also awesome.,4
Nice product delivery let thank you for Flipkart,4
Very poor camera battery is nice,3
Very nice redmi 9,1
It's worth for money sometimes. But sometimes it's worthless . Camera department is very bad .,3
Consider all things good device,4
The phone is overall good according to the price. Camera is okay but the clarity is not too good. Battery is quite good. Easy to handle phone but as i was expecting like all phones now a days this would also have a remote control access for tv and dish but it doesn't have that feature.,4
Nice product,5
Worth for money..,5
Nice 🙂,5
This Phone is performance wise is good and battery life is also awesome.,4
Nice product delivery let thank you for Flipkart,4
Very poor camera battery is nice,3
Very nice redmi 9,1
It's worth for money sometimes. But sometimes it's worthless . Camera department is very bad .,3
Consider all things good device,4
The phone is overall good according to the price. Camera is okay but the clarity is not too good. Battery is quite good. Easy to handle phone but as i was expecting like all phones now a days this would also have a remote control access for tv and dish but it doesn't have that feature.,4
Nice product,5
Worth for money..,5
Nice 🙂,5
This Phone is performance wise is good and battery life is also awesome.,4
Nice product delivery let thank you for Flipkart,4
Very poor camera battery is nice,3
Very nice redmi 9,1
It's worth for money sometimes. But sometimes it's worthless . Camera department is very bad .,3
Consider all things good device,4
The phone is overall good according to the price. Camera is okay but the clarity is not too good. Battery is quite good. Easy to handle phone but as i was expecting like all phones now a days this would also have a remote control access for tv and dish but it doesn't have that feature.,4
Nice product,5
Worth for money..,5
Nice 🙂,5
This Phone is performance wise is good and battery life is also awesome.,4
Nice product delivery let thank you for Flipkart,4
Very poor camera battery is nice,3
Very nice redmi 9,1
It's worth for money sometimes. But sometimes it's worthless . Camera department is very bad .,3
Consider all things good device,4
The phone is overall good according to the price. Camera is okay but the clarity is not too good. Battery is quite good. Easy to handle phone but as i was expecting like all phones now a days this would also have a remote control access for tv and dish but it doesn't have that feature.,4
Nice product,5
Worth for money..,5
Nice 🙂,5
This Phone is performance wise is good and battery life is also awesome.,4
Nice product delivery let thank you for Flipkart,4
Very poor camera battery is nice,3
Very nice redmi 9,1
It's worth for money sometimes. But sometimes it's worthless . Camera department is very bad .,3
Consider all things good device,4
The phone is overall good according to the price. Camera is okay but the clarity is not too good. Battery is quite good. Easy to handle phone but as i was expecting like all phones now a days this would also have a remote control access for tv and dish but it doesn't have that feature.,4
Nice product,5
Worth for money..,5
Nice 🙂,5
This Phone is performance wise is good and battery life is also awesome.,4
Nice product delivery let thank you for Flipkart,4
Very poor camera battery is nice,3
Very nice redmi 9,1
It's worth for money sometimes. But sometimes it's worthless . Camera department is very bad .,3
Consider all things good device,4
The phone is overall good according to the price. Camera is okay but the clarity is not too good. Battery is quite good. Easy to handle phone but as i was expecting like all phones now a days this would also have a remote control access for tv and dish but it doesn't have that feature.,4
Nice product,5
Worth for money..,5
Nice 🙂,5
This Phone is performance wise is good and battery life is also awesome.,4
Nice product delivery let thank you for Flipkart,4
Very poor camera battery is nice,3
Very nice redmi 9,1
It's worth for money sometimes. But sometimes it's worthless . Camera department is very bad .,3
Consider all things good device,4
The phone is overall good according to the price. Camera is okay but the clarity is not too good. Battery is quite good. Easy to handle phone but as i was expecting like all phones now a days this would also have a remote control access for tv and dish but it doesn't have that feature.,4
